,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
16825,4,2.0,2.0,0,0,3,9,2920,0,98052,760000,0.5,1460.0
16826,2,1.0,2.0,0,0,3,9,1050,180,98112,540000,0.5,525.0
16827,5,3.0,1.0,0,0,5,7,1370,820,98028,446000,0.6,1370.0
16828,1,1.0,1.0,0,2,3,6,850,0,98019,170000,1.0,850.0
16829,3,2.0,1.0,0,0,3,7,1000,500,98034,379000,0.6666666666666666,1000.0
16830,9,4.0,2.0,0,0,3,11,3870,750,98105,1400000,0.4444444444444444,1935.0
16831,4,3.0,2.0,0,0,3,9,3150,0,98075,800000,0.75,1575.0
16832,3,1.0,1.0,0,0,3,7,1300,0,98042,260000,0.3333333333333333,1300.0
16833,5,2.0,1.0,0,0,4,7,1580,1580,98040,820000,0.4,1580.0
16834,3,2.0,1.0,0,3,4,7,2070,0,98092,449950,0.6666666666666666,2070.0
16835,3,2.0,1.0,0,0,3,7,1220,570,98034,392000,0.6666666666666666,1220.0
16836,3,2.0,2.0,0,0,3,8,1650,0,98075,465000,0.6666666666666666,825.0
16837,4,2.0,1.0,0,0,4,7,1230,840,98052,449950,0.5,1230.0
16838,3,2.0,2.0,0,0,5,7,1180,400,98103,520000,0.6666666666666666,590.0
16839,4,2.0,1.0,0,0,3,8,1420,750,98008,546800,0.5,1420.0
16840,4,3.0,1.0,0,0,3,7,1560,660,98004,825000,0.75,1560.0
16841,3,2.0,1.0,0,0,3,7,1440,0,98155,337000,0.6666666666666666,1440.0
16842,2,1.0,1.0,0,0,3,6,720,0,98117,333000,0.5,720.0
16843,2,2.0,2.0,0,0,3,8,760,360,98116,380000,1.0,380.0
16844,3,2.0,2.0,0,0,3,8,1970,0,98003,280000,0.6666666666666666,985.0
16845,3,2.0,1.0,0,0,4,6,1420,0,98022,202000,0.6666666666666666,1420.0
16846,4,2.0,2.0,0,0,3,8,2250,0,98075,585000,0.5,1125.0
16847,4,2.0,1.0,0,1,4,8,1330,1300,98056,435000,0.5,1330.0
16848,4,4.0,2.0,0,0,3,11,4740,0,98053,1200000,1.0,2370.0
16849,2,2.0,2.0,0,0,3,7,1280,0,98144,364000,1.0,640.0
16850,3,1.0,1.0,0,0,3,6,1260,0,98115,300000,0.3333333333333333,1260.0
16851,2,2.0,1.0,0,0,3,8,1930,0,98053,558000,1.0,1930.0
16852,1,2.0,1.0,0,0,3,7,1048,0,98055,199950,2.0,1048.0
16853,3,2.0,1.0,0,0,4,8,1640,0,98006,515000,0.6666666666666666,1640.0
16854,4,2.0,2.0,0,0,3,8,2380,0,98136,590000,0.5,1190.0
16855,4,2.0,1.0,0,0,5,8,2220,310,98005,813500,0.5,2220.0
16856,4,2.0,2.0,0,0,4,8,2700,0,98033,725000,0.5,1350.0
16857,3,2.0,2.0,0,0,3,8,2330,0,98074,490000,0.6666666666666666,1165.0
16858,3,2.0,2.0,0,0,3,7,2160,0,98022,277000,0.6666666666666666,1080.0
16859,4,2.0,1.0,0,0,3,7,1470,0,98010,325000,0.5,1470.0
16860,4,2.0,2.0,0,0,3,8,2280,0,98033,649800,0.5,1140.0
16861,3,1.0,2.0,0,0,3,7,1280,0,98122,425000,0.3333333333333333,640.0
16862,2,1.0,1.0,0,0,3,7,850,0,98117,460000,0.5,850.0
16863,3,3.0,2.0,0,0,4,9,4610,0,98074,750000,1.0,2305.0
16864,5,2.0,1.0,0,0,3,8,1790,900,98177,469000,0.4,1790.0
16865,4,2.0,1.0,0,0,3,8,1340,1100,98117,566000,0.5,1340.0
16866,3,2.0,2.0,0,0,3,8,1930,0,98059,407500,0.6666666666666666,965.0
16867,2,1.0,1.0,0,0,3,6,800,0,98125,353500,0.5,800.0
16868,3,2.0,1.0,0,0,3,8,2430,0,98059,524000,0.6666666666666666,2430.0
16869,4,2.0,2.0,0,0,3,7,1990,0,98010,264950,0.5,995.0
16870,3,2.0,2.0,0,0,3,9,2550,0,98011,547500,0.6666666666666666,1275.0
16871,3,2.0,2.0,0,0,3,7,1370,0,98038,264500,0.6666666666666666,685.0
16872,3,2.0,1.0,0,0,3,7,1020,1000,98008,507500,0.6666666666666666,1020.0
16873,3,4.0,2.0,0,0,3,8,1180,380,98116,560000,1.3333333333333333,590.0
16874,5,4.0,2.0,0,0,3,11,4090,1520,98072,995000,0.8,2045.0
16875,6,2.0,2.0,0,2,3,9,3560,0,98122,835000,0.3333333333333333,1780.0
16876,3,2.0,1.0,0,0,4,8,1220,900,98108,440000,0.6666666666666666,1220.0
16877,3,2.0,1.0,0,2,5,8,1460,1460,98199,1020000,0.6666666666666666,1460.0
16878,2,1.0,1.0,0,2,3,7,1340,0,98178,300000,0.5,1340.0
16880,4,4.0,2.0,0,0,3,10,1920,920,98118,986000,1.0,960.0
16881,4,2.0,1.0,0,0,3,7,1680,400,98178,315000,0.5,1680.0
16882,4,2.0,2.0,0,0,3,7,2070,0,98031,320000,0.5,1035.0
16883,4,3.0,2.0,0,0,3,11,4010,0,98059,972000,0.75,2005.0
16884,3,2.0,1.0,0,0,4,7,1540,650,98040,760000,0.6666666666666666,1540.0
16885,4,3.0,2.0,0,0,3,6,1730,0,98168,265000,0.75,865.0
16886,2,1.0,1.0,0,0,3,7,1250,0,98126,355000,0.5,1250.0
16887,3,1.0,1.0,0,0,3,6,1300,0,98106,300000,0.3333333333333333,1300.0
16888,5,2.0,1.0,0,0,4,7,1460,620,98034,474950,0.4,1460.0
16889,4,2.0,2.0,0,0,4,7,2180,0,98014,470000,0.5,1090.0
16890,3,1.0,1.0,0,0,3,7,1630,0,98033,437500,0.3333333333333333,1630.0
16891,2,2.0,1.0,0,0,3,8,1040,800,98117,520000,1.0,1040.0
16892,2,1.0,1.0,0,0,4,6,1370,0,98198,237600,0.5,1370.0
16893,2,1.0,1.0,0,0,4,8,950,0,98198,162950,0.5,950.0
16894,3,2.0,1.0,0,0,3,8,1690,0,98024,457000,0.6666666666666666,1690.0
16895,3,2.0,1.0,0,0,4,8,1210,570,98006,635000,0.6666666666666666,1210.0
16896,4,3.0,2.0,0,0,4,8,2060,780,98118,735000,0.75,1030.0
16897,2,2.0,2.0,0,4,3,9,2000,0,98034,910000,1.0,1000.0
16898,3,3.0,2.0,0,0,3,8,1290,280,98126,346500,1.0,645.0
16899,4,2.0,1.0,0,0,3,9,1630,740,98074,655000,0.5,1630.0
16900,3,2.0,1.0,0,0,3,7,1610,0,98024,425000,0.6666666666666666,1610.0
16901,3,1.0,1.0,0,0,4,6,1300,0,98002,137000,0.3333333333333333,1300.0
16902,3,2.0,2.0,0,0,3,9,2620,0,98011,557500,0.6666666666666666,1310.0
16903,4,2.0,2.0,0,0,3,8,3060,0,98010,415000,0.5,1530.0
16904,5,2.0,2.0,0,0,4,9,2780,0,98007,830000,0.4,1390.0
16905,4,3.0,2.0,0,0,3,11,4270,0,98077,949000,0.75,2135.0
16906,3,1.0,1.0,0,0,5,7,1310,0,98052,420000,0.3333333333333333,1310.0
16907,2,1.0,1.0,0,0,3,7,1100,0,98125,353000,0.5,1100.0
16908,3,2.0,2.0,0,0,3,8,1480,0,98019,560000,0.6666666666666666,740.0
16909,3,2.0,3.0,0,0,3,8,1270,0,98107,445700,0.6666666666666666,423.3333333333333
16910,4,1.0,2.0,0,0,3,7,1270,0,98118,226000,0.25,635.0
16911,3,1.0,1.0,0,0,4,7,890,0,98056,358000,0.3333333333333333,890.0
16912,3,2.0,1.0,0,0,5,7,740,740,98006,501000,0.6666666666666666,740.0
16913,4,2.0,1.0,0,0,3,9,1840,1400,98155,609000,0.5,1840.0
16914,4,3.0,2.0,0,0,3,10,3050,1230,98092,734950,0.75,1525.0
16915,5,2.0,1.0,0,0,4,8,1830,1380,98007,725000,0.4,1830.0
16916,3,2.0,1.0,0,0,3,7,1390,480,98072,350500,0.6666666666666666,1390.0
16917,5,2.0,1.0,0,0,4,8,1990,2000,98112,610000,0.4,1990.0
16918,2,1.0,1.0,0,0,3,7,910,250,98115,605125,0.5,910.0
16919,4,2.0,2.0,0,0,4,9,2940,0,98004,1390000,0.5,1470.0
16920,3,2.0,2.0,0,0,3,8,1850,0,98053,550000,0.6666666666666666,925.0
16921,2,2.0,2.0,0,0,3,7,760,300,98136,335000,1.0,380.0
16922,3,2.0,1.0,0,0,4,7,1100,0,98034,397000,0.6666666666666666,1100.0
16923,3,2.0,1.0,0,0,3,7,1190,0,98010,240000,0.6666666666666666,1190.0
16924,3,2.0,1.0,0,0,5,7,1030,0,98003,240000,0.6666666666666666,1030.0
16925,2,2.0,1.0,0,0,3,7,1140,0,98011,262500,1.0,1140.0
16926,3,2.0,1.0,0,0,3,7,1200,1060,98103,440000,0.6666666666666666,1200.0
16927,3,1.0,2.0,0,0,4,6,1140,0,98014,160000,0.3333333333333333,570.0
16929,4,4.0,2.0,0,0,3,9,4080,0,98053,920000,1.0,2040.0
16930,4,2.0,2.0,0,4,3,10,2180,1100,98119,2300000,0.5,1090.0
16931,4,2.0,2.0,0,0,4,9,2870,0,98077,480000,0.5,1435.0
16932,4,2.0,1.0,0,0,4,9,1960,340,98052,615000,0.5,1960.0
16933,3,2.0,2.0,0,0,4,7,1290,940,98199,736500,0.6666666666666666,645.0
16934,3,2.0,2.0,0,0,3,8,1600,320,98116,542500,0.6666666666666666,800.0
16935,2,1.0,1.0,0,0,5,6,700,0,98056,191000,0.5,700.0
16936,4,2.0,2.0,0,0,4,8,2740,0,98074,730000,0.5,1370.0
16937,5,2.0,2.0,0,2,5,9,3440,0,98122,1230000,0.4,1720.0
16938,1,1.0,1.0,0,0,4,5,650,0,98042,129000,1.0,650.0
16939,3,2.0,1.0,0,0,4,7,1500,0,98058,284000,0.6666666666666666,1500.0
16940,3,2.0,2.0,0,0,3,9,2490,0,98074,645000,0.6666666666666666,1245.0
16941,3,2.0,1.0,0,0,4,7,1330,0,98023,218000,0.6666666666666666,1330.0
16942,4,4.0,2.0,0,2,3,8,2120,1070,98034,675000,1.0,1060.0
16943,3,2.0,2.0,0,0,3,7,1110,480,98115,575000,0.6666666666666666,555.0
16944,2,1.0,1.0,0,0,4,6,830,0,98133,225000,0.5,830.0
16945,3,2.0,2.0,0,0,3,8,1810,0,98033,626000,0.6666666666666666,905.0
16946,4,2.0,2.0,0,0,3,9,2910,0,98168,499950,0.5,1455.0
16947,4,2.0,1.0,0,0,3,7,1090,1090,98155,405000,0.5,1090.0
16948,3,1.0,1.0,0,0,4,6,1090,0,98092,152500,0.3333333333333333,1090.0
16949,4,2.0,2.0,0,0,3,8,2160,0,98031,325000,0.5,1080.0
16950,3,1.0,1.0,0,0,5,7,1110,1000,98033,475300,0.3333333333333333,1110.0
16951,3,2.0,1.0,0,0,4,7,1210,970,98126,485000,0.6666666666666666,1210.0
16952,3,2.0,2.0,0,0,4,7,1500,600,98122,720000,0.6666666666666666,750.0
16953,3,2.0,1.0,0,0,3,7,1410,0,98133,465000,0.6666666666666666,1410.0
16954,3,2.0,1.0,0,0,3,7,920,100,98115,489000,0.6666666666666666,920.0
16955,5,5.0,2.0,0,0,3,12,5090,0,98004,3100000,1.0,2545.0
16956,3,2.0,1.0,0,0,4,7,1280,810,98031,288000,0.6666666666666666,1280.0
16957,3,2.0,1.0,0,0,4,7,1350,0,98022,225000,0.6666666666666666,1350.0
16958,3,2.0,1.0,0,1,3,8,2240,410,98146,499000,0.6666666666666666,2240.0
16959,5,3.0,2.0,0,0,4,8,2100,1420,98027,632000,0.6,1050.0
16960,3,2.0,2.0,0,0,3,8,2040,0,98052,580000,0.6666666666666666,1020.0
16961,4,2.0,2.0,0,0,3,8,2100,240,98122,730000,0.5,1050.0
16962,4,2.0,2.0,0,0,3,7,1770,0,98031,325000,0.5,885.0
16963,3,2.0,1.0,0,0,5,7,1100,0,98056,421000,0.6666666666666666,1100.0
16964,3,2.0,2.0,0,0,3,8,1490,0,98059,316000,0.6666666666666666,745.0
16965,2,1.0,1.0,0,0,4,6,880,580,98117,415000,0.5,880.0
16966,3,2.0,2.0,0,0,3,7,1350,0,98053,401000,0.6666666666666666,675.0
16967,3,1.0,1.0,0,0,4,5,1030,0,98032,229950,0.3333333333333333,1030.0
16968,3,2.0,1.0,0,0,4,8,1820,0,98008,539950,0.6666666666666666,1820.0
16969,3,2.0,1.0,0,0,3,6,1170,0,98106,335000,0.6666666666666666,1170.0
16970,3,2.0,2.0,0,0,3,7,1450,0,98065,339000,0.6666666666666666,725.0
16971,4,2.0,1.0,0,0,4,7,1100,1100,98133,414950,0.5,1100.0
16972,4,2.0,1.0,0,0,4,8,1610,0,98004,650000,0.5,1610.0
16973,3,2.0,2.0,0,0,3,8,2690,0,98014,445000,0.6666666666666666,1345.0
16974,3,2.0,2.0,0,0,3,9,1850,0,98023,295000,0.6666666666666666,925.0
16975,4,2.0,2.0,0,0,4,9,2010,240,98119,975000,0.5,1005.0
16976,3,2.0,1.0,0,0,4,7,1580,0,98055,296500,0.6666666666666666,1580.0
16977,4,3.0,1.0,0,0,3,8,1550,480,98077,440000,0.75,1550.0
16978,5,2.0,1.0,0,0,3,7,1890,0,98034,420000,0.4,1890.0
16979,3,2.0,2.0,0,0,3,8,2140,0,98092,302000,0.6666666666666666,1070.0
16980,4,2.0,1.0,0,0,4,8,1770,0,98058,350000,0.5,1770.0
16981,3,2.0,2.0,0,3,4,8,2260,1060,98022,667000,0.6666666666666666,1130.0
16982,3,2.0,1.0,0,0,4,7,910,730,98103,645000,0.6666666666666666,910.0
16983,4,3.0,1.0,0,0,4,7,1220,600,98056,430000,0.75,1220.0
16984,4,1.0,1.0,0,0,3,7,810,600,98126,413000,0.25,810.0
16985,3,1.0,1.0,0,0,3,7,1240,0,98033,420000,0.3333333333333333,1240.0
16986,3,2.0,1.0,0,0,4,7,1230,550,98052,495000,0.6666666666666666,1230.0
16987,4,4.0,2.0,0,0,3,10,4240,0,98039,2190000,1.0,2120.0
16988,4,2.0,2.0,0,0,3,10,3570,0,98075,965000,0.5,1785.0
16989,4,2.0,1.0,0,0,3,8,1200,700,98133,500000,0.5,1200.0
16990,3,1.0,2.0,0,0,3,7,1010,0,98119,636100,0.3333333333333333,505.0
16991,4,2.0,2.0,0,0,4,9,2870,0,98029,720000,0.5,1435.0
16992,3,2.0,1.0,0,0,3,8,1340,280,98003,298000,0.6666666666666666,1340.0
16993,2,2.0,1.0,0,0,4,6,740,740,98117,409000,1.0,740.0
16994,4,2.0,2.0,0,0,3,9,2650,0,98042,370000,0.5,1325.0
16995,5,1.0,1.0,0,0,5,7,1410,0,98023,230000,0.2,1410.0
16996,3,2.0,1.0,0,0,3,7,1360,0,98155,290000,0.6666666666666666,1360.0
16997,4,2.0,1.0,0,0,4,8,1560,1370,98023,420000,0.5,1560.0
16998,4,2.0,2.0,0,2,3,10,3500,0,98027,917000,0.5,1750.0
16999,5,3.0,2.0,0,2,3,10,2180,980,98199,957000,0.6,1090.0
17000,3,2.0,2.0,0,0,3,7,1710,0,98074,482000,0.6666666666666666,855.0
17001,3,2.0,2.0,0,0,3,9,2180,0,98045,488000,0.6666666666666666,1090.0
17002,5,2.0,2.0,0,0,3,9,2870,0,98006,760369,0.4,1435.0
17003,2,1.0,1.0,0,0,3,8,1500,0,98168,170000,0.5,1500.0
17004,3,2.0,1.0,0,0,4,8,1230,890,98006,625000,0.6666666666666666,1230.0
17005,3,2.0,1.0,0,0,3,7,1080,510,98034,357000,0.6666666666666666,1080.0
17006,3,2.0,1.0,0,0,3,8,1350,480,98074,583000,0.6666666666666666,1350.0
17007,3,2.0,1.0,0,0,4,7,1210,0,98168,173250,0.6666666666666666,1210.0
17008,4,2.0,2.0,0,0,4,7,1590,0,98133,414050,0.5,795.0
17009,3,2.0,2.0,0,0,4,6,950,100,98116,400000,0.6666666666666666,475.0
17010,3,2.0,2.0,0,0,3,8,1550,0,98074,537000,0.6666666666666666,775.0
17011,4,2.0,2.0,0,0,4,7,2070,0,98034,465000,0.5,1035.0
17012,3,2.0,1.0,0,0,5,8,1740,0,98056,425000,0.6666666666666666,1740.0
17013,4,2.0,1.0,0,0,4,6,1080,620,98052,445000,0.5,1080.0
17014,2,1.0,1.0,0,0,3,6,1200,0,98023,179950,0.5,1200.0
17015,3,2.0,2.0,0,0,3,7,1710,0,98003,275000,0.6666666666666666,855.0
17016,4,2.0,2.0,0,0,3,7,1840,0,98001,190000,0.5,920.0
17017,3,2.0,1.0,0,0,3,7,1280,620,98118,385000,0.6666666666666666,1280.0
17018,4,1.0,1.0,0,0,3,6,1220,1080,98024,303000,0.25,1220.0
17019,3,1.0,1.0,0,0,4,6,970,0,98058,165000,0.3333333333333333,970.0
17020,2,2.0,1.0,0,0,3,6,1270,0,98107,600000,1.0,1270.0
17021,3,2.0,2.0,0,0,4,8,3130,0,98027,710000,0.6666666666666666,1565.0
17022,5,3.0,2.0,0,0,3,10,2720,1510,98074,875000,0.6,1360.0
17023,3,2.0,2.0,0,0,4,7,1480,0,98010,269950,0.6666666666666666,740.0
17024,4,2.0,2.0,0,0,3,9,3310,0,98052,838000,0.5,1655.0
17025,4,2.0,1.0,0,0,3,7,1590,0,98102,670500,0.5,1590.0
17026,4,2.0,1.0,0,0,3,7,1290,400,98155,420000,0.5,1290.0
17027,3,2.0,1.0,0,0,2,7,1430,260,98030,370000,0.6666666666666666,1430.0
17028,3,2.0,1.0,0,0,3,7,1500,0,98133,360000,0.6666666666666666,1500.0
17029,4,2.0,2.0,0,0,3,8,2320,0,98034,562500,0.5,1160.0
17030,3,2.0,1.0,0,0,5,8,1650,1650,98198,360500,0.6666666666666666,1650.0
17031,3,2.0,2.0,0,0,3,7,1300,145,98027,389999,0.6666666666666666,650.0
17032,4,3.0,1.0,0,0,4,7,1270,620,98027,450000,0.75,1270.0
17033,4,2.0,1.0,0,0,3,7,1060,700,98003,247500,0.5,1060.0
17034,3,1.0,1.0,0,0,5,5,1050,0,98146,208000,0.3333333333333333,1050.0
17035,3,2.0,2.0,0,0,3,7,1980,0,98034,455000,0.6666666666666666,990.0
17036,4,2.0,1.0,0,0,4,7,1060,1060,98177,379400,0.5,1060.0
17037,3,2.0,1.0,0,0,3,6,760,0,98065,190000,0.6666666666666666,760.0
17038,3,1.0,1.0,0,0,3,7,1300,0,98053,326188,0.3333333333333333,1300.0
17039,2,2.0,2.0,0,0,3,7,1160,0,98106,168000,1.0,580.0
17040,4,2.0,2.0,0,0,3,8,2340,0,98038,314000,0.5,1170.0
17041,4,3.0,2.0,0,0,3,9,2710,0,98027,630000,0.75,1355.0
17042,3,2.0,1.0,0,0,4,7,1440,0,98008,550000,0.6666666666666666,1440.0
17043,4,2.0,2.0,0,0,3,8,1980,0,98074,530000,0.5,990.0
17044,3,2.0,1.0,0,0,4,7,1680,0,98033,637500,0.6666666666666666,1680.0
17045,3,2.0,2.0,0,0,3,8,1390,0,98126,400000,0.6666666666666666,695.0
17046,5,3.0,2.0,0,2,4,8,3100,0,98125,700000,0.6,1550.0
17047,3,2.0,2.0,0,0,3,7,1680,0,98022,272000,0.6666666666666666,840.0
17048,4,2.0,2.0,0,0,3,8,2710,0,98065,600000,0.5,1355.0
17049,2,1.0,2.0,0,0,4,7,840,0,98136,450600,0.5,420.0
17050,3,2.0,2.0,0,2,3,10,2090,0,98136,550000,0.6666666666666666,1045.0
17051,3,1.0,1.0,0,0,5,6,1120,0,98022,225000,0.3333333333333333,1120.0
17052,3,2.0,1.0,0,0,5,6,1210,0,98042,132825,0.6666666666666666,1210.0
17053,3,2.0,1.0,0,0,5,6,1210,0,98042,219950,0.6666666666666666,1210.0
17054,5,2.0,1.0,0,0,5,7,970,970,98115,580000,0.4,970.0
17055,3,2.0,1.0,0,2,3,7,1300,630,98053,568000,0.6666666666666666,1300.0
17056,3,2.0,1.0,0,0,4,7,1030,240,98028,406000,0.6666666666666666,1030.0
17057,3,2.0,2.0,0,0,3,7,1170,510,98117,469000,0.6666666666666666,585.0
17058,3,2.0,2.0,0,0,3,8,2090,0,98056,415000,0.6666666666666666,1045.0
17059,3,2.0,1.0,0,0,4,7,1000,0,98006,390000,0.6666666666666666,1000.0
17060,3,2.0,1.0,0,0,3,8,1350,0,98003,251000,0.6666666666666666,1350.0
17061,3,2.0,2.0,0,1,3,9,2440,840,98126,750000,0.6666666666666666,1220.0
17062,4,2.0,2.0,0,0,3,9,1760,630,98122,845000,0.5,880.0
17063,3,2.0,1.0,0,0,4,7,1860,0,98059,350000,0.6666666666666666,1860.0
17064,3,1.0,1.0,0,0,3,7,790,590,98133,322000,0.3333333333333333,790.0
17065,4,2.0,2.0,0,0,3,8,2740,330,98011,664500,0.5,1370.0
17066,3,2.0,2.0,0,2,4,8,2190,0,98109,988000,0.6666666666666666,1095.0
17067,2,2.0,1.0,0,0,5,7,1090,900,98103,625000,1.0,1090.0
17068,2,1.0,1.0,0,2,3,6,930,0,98006,675000,0.5,930.0
17069,3,2.0,1.0,0,0,4,7,1420,650,98027,503000,0.6666666666666666,1420.0
17070,4,2.0,1.0,0,2,4,8,1270,900,98166,431000,0.5,1270.0
17071,3,2.0,1.0,0,0,4,7,1290,620,98031,250000,0.6666666666666666,1290.0
17072,4,2.0,2.0,0,0,3,8,2100,0,98031,268500,0.5,1050.0
17073,6,3.0,2.0,0,4,4,9,3560,0,98177,1070000,0.5,1780.0
17074,4,2.0,2.0,0,0,3,7,2290,0,98058,295000,0.5,1145.0
17075,3,2.0,1.0,0,0,4,8,1590,540,98040,780000,0.6666666666666666,1590.0
17076,3,2.0,2.0,0,0,3,8,2160,0,98031,354000,0.6666666666666666,1080.0
17077,2,1.0,1.0,0,0,3,6,860,0,98133,305000,0.5,860.0
17078,5,3.0,2.0,0,0,3,8,2880,0,98052,733000,0.6,1440.0
17079,4,3.0,1.0,0,0,4,8,1720,380,98004,640000,0.75,1720.0
17080,4,2.0,1.0,0,2,3,8,1630,730,98040,840000,0.5,1630.0
17081,5,3.0,2.0,0,0,4,10,3680,0,98105,1480000,0.6,1840.0
17082,3,1.0,1.0,0,0,4,8,1140,420,98177,525000,0.3333333333333333,1140.0
17083,4,3.0,1.0,0,0,4,7,1680,0,98052,625000,0.75,1680.0
17084,3,2.0,3.0,0,0,3,8,1380,0,98122,350000,0.6666666666666666,460.0
17085,4,3.0,3.0,0,0,5,8,1910,700,98103,650000,0.75,636.6666666666666
17086,2,1.0,1.0,0,2,3,7,870,0,98126,435000,0.5,870.0
17087,3,1.0,1.0,0,1,3,8,1210,0,98006,660000,0.3333333333333333,1210.0
17088,3,1.0,1.0,0,0,4,6,1150,0,98053,350000,0.3333333333333333,1150.0
17089,3,2.0,1.0,0,2,3,8,1560,1550,98106,435000,0.6666666666666666,1560.0
17090,6,2.0,1.0,0,0,4,8,1750,800,98023,375900,0.3333333333333333,1750.0
17091,3,3.0,1.0,0,0,4,8,2150,280,98003,272000,1.0,2150.0
17092,3,2.0,1.0,0,0,2,7,1040,420,98023,233000,0.6666666666666666,1040.0
17093,4,2.0,2.0,0,2,3,7,1330,0,98116,500000,0.5,665.0
17094,4,2.0,1.0,0,0,3,8,1440,600,98155,540000,0.5,1440.0
17095,3,2.0,2.0,0,0,3,9,2375,0,98052,712000,0.6666666666666666,1187.5
17096,4,2.0,2.0,0,0,3,7,2480,0,98059,425000,0.5,1240.0
17097,3,2.0,1.0,0,0,5,7,790,790,98168,242000,0.6666666666666666,790.0
17098,5,3.0,1.0,0,0,5,7,1390,1350,98011,515000,0.6,1390.0
17099,4,2.0,2.0,0,0,4,7,1920,0,98056,415000,0.5,960.0
17100,3,3.0,1.0,0,3,4,8,1570,630,98003,375000,1.0,1570.0
17101,3,1.0,1.0,0,0,4,7,910,0,98001,182500,0.3333333333333333,910.0
17102,3,2.0,1.0,0,0,3,7,1240,620,98198,310000,0.6666666666666666,1240.0
17103,3,2.0,1.0,0,0,3,7,1060,450,98136,360000,0.6666666666666666,1060.0
17104,4,4.0,2.0,0,0,3,9,3920,0,98053,889000,1.0,1960.0
17105,2,1.0,1.0,0,0,3,7,1330,0,98117,450500,0.5,1330.0
17106,4,2.0,2.0,0,0,3,9,1964,0,98030,342000,0.5,982.0
17107,3,2.0,1.0,0,0,3,8,1520,0,98177,413000,0.6666666666666666,1520.0
17108,5,4.0,2.0,0,0,3,10,3720,0,98075,960000,0.8,1860.0
17109,2,1.0,1.0,0,0,3,7,770,0,98155,180000,0.5,770.0
17110,4,2.0,2.0,0,0,3,10,3210,0,98074,770000,0.5,1605.0
17111,3,2.0,1.0,0,0,3,7,1070,0,98010,224400,0.6666666666666666,1070.0
17112,3,2.0,1.0,0,0,3,7,1430,0,98188,280000,0.6666666666666666,1430.0
17113,3,2.0,2.0,0,0,3,8,1670,0,98027,500000,0.6666666666666666,835.0
17114,2,1.0,1.0,0,0,5,6,710,0,98166,153000,0.5,710.0
17115,3,2.0,1.0,0,0,4,7,1060,860,98133,385000,0.6666666666666666,1060.0
17116,2,1.0,1.0,0,0,3,7,750,0,98177,325000,0.5,750.0
17117,4,3.0,2.0,0,0,3,7,2210,0,98002,315000,0.75,1105.0
17118,4,2.0,2.0,0,0,3,7,1660,0,98030,294999,0.5,830.0
17119,3,2.0,2.0,0,0,4,8,1910,0,98001,175000,0.6666666666666666,955.0
17120,3,2.0,2.0,0,0,4,8,1910,0,98001,299000,0.6666666666666666,955.0
17121,2,1.0,1.0,0,0,3,6,780,0,98168,146000,0.5,780.0
17122,3,2.0,1.0,0,0,3,7,1500,150,98133,290000,0.6666666666666666,1500.0
17123,3,3.0,2.0,0,3,3,10,3230,0,98199,1780000,1.0,1615.0
17124,2,1.0,1.0,0,0,3,6,810,0,98118,367500,0.5,810.0
17125,4,2.0,2.0,0,0,3,8,2750,0,98019,535000,0.5,1375.0
17126,3,2.0,2.0,0,0,3,7,1650,0,98014,334999,0.6666666666666666,825.0
17127,3,2.0,1.0,0,0,4,7,1080,880,98199,655000,0.6666666666666666,1080.0
17128,4,4.0,2.0,0,0,5,8,2790,0,98040,1300000,1.0,1395.0
17129,4,2.0,1.0,0,0,4,7,1300,930,98011,480000,0.5,1300.0
17130,3,2.0,1.0,0,0,4,7,850,430,98126,465000,0.6666666666666666,850.0
17131,3,2.0,1.0,0,0,3,7,1240,0,98058,297950,0.6666666666666666,1240.0
17132,3,2.0,2.0,0,0,3,7,1110,750,98122,590000,0.6666666666666666,555.0
17133,4,3.0,1.0,0,0,5,8,1410,1000,98107,805000,0.75,1410.0
17134,3,2.0,1.0,0,0,4,7,1490,470,98023,204250,0.6666666666666666,1490.0
17135,3,2.0,2.0,0,0,4,8,1710,0,98029,500000,0.6666666666666666,855.0
17136,4,2.0,1.0,0,0,4,9,1980,1500,98042,490000,0.5,1980.0
17137,4,4.0,1.0,0,4,3,9,1870,1610,98004,2500000,1.0,1870.0
17138,3,2.0,2.0,1,3,4,9,2960,0,98070,750000,0.6666666666666666,1480.0
17139,4,2.0,2.0,0,0,3,9,2330,340,98155,405000,0.5,1165.0
17140,2,1.0,1.0,0,0,5,5,700,0,98056,209995,0.5,700.0
17141,4,2.0,2.0,0,0,3,9,2830,0,98075,680000,0.5,1415.0
17142,3,2.0,1.0,0,0,4,6,860,260,98125,355000,0.6666666666666666,860.0
17143,2,1.0,1.0,0,0,3,6,1310,0,98168,280000,0.5,1310.0
17144,3,2.0,1.0,0,0,3,7,1210,500,98028,385000,0.6666666666666666,1210.0
17145,4,3.0,1.0,0,0,4,8,1100,1100,98006,505000,0.75,1100.0
17146,4,3.0,2.0,0,0,3,9,2380,930,98003,429900,0.75,1190.0
17147,4,2.0,2.0,0,0,3,9,2280,0,98034,560000,0.5,1140.0
17148,3,2.0,1.0,0,0,4,7,1040,600,98042,231000,0.6666666666666666,1040.0
17149,2,1.0,1.0,0,0,4,6,750,0,98106,135000,0.5,750.0
